Gene,Difference,Cluster0Mean,Cluster1Mean,AbsDiff
DHX34,-2.9739618874773157,12.552827586206895,15.526789473684211,2.9739618874773157
SLC25A20,-2.973450725952815,4.745891379310344,7.719342105263159,2.973450725952815
ABHD5,-2.9703594373865676,2.759087931034483,5.7294473684210505,2.9703594373865676
STRN4,-2.9683103448275823,14.635189655172418,17.6035,2.9683103448275823
SIGLEC7,-2.9664419237749478,9.056189655172416,12.022631578947363,2.9664419237749478
LTBR,-2.966304900181484,13.033879310344826,16.00018421052631,2.966304900181484
EID1,-2.9653921960072562,2.3981551724137935,5.36354736842105,2.9653921960072562
COMMD3,-2.9647517241379298,3.027748275862069,5.992499999999999,2.9647517241379298
PSMD8,-2.9647504537205123,24.39077586206896,27.355526315789472,2.9647504537205123
YKT6,-2.9639047186932856,10.11456896551724,13.078473684210525,2.9639047186932856
CLEC4A,-2.9633730490018135,2.9233637931034484,5.886736842105262,2.9633730490018135
MCRIP1,2.9623793103448293,24.84237931034483,21.88,2.9623793103448293
CYLD,-2.961187023593466,2.218760344827586,5.179947368421052,2.961187023593466
CAPZA2,-2.9599615245009083,1.5244068965517237,4.484368421052632,2.9599615245009083
TMX4,-2.9577309437386585,2.549163793103448,5.506894736842106,2.9577309437386585
AGPAT1,-2.9561524500907375,12.494189655172418,15.450342105263156,2.9561524500907375
NQO2,-2.9559210526315756,10.13,13.085921052631576,2.9559210526315756
MFSD14B,-2.9545686932849353,2.0001155172413796,4.954684210526315,2.9545686932849353
SIGLEC9,-2.9532549001814896,7.323429310344828,10.276684210526318,2.9532549001814896
LOC102724594,-2.953148820326679,7.245482758620688,10.198631578947367,2.953148820326679
COMMD6,-2.951209346642467,3.2196327586206896,6.170842105263157,2.951209346642467
ACLY,-2.9476033575317606,4.758291379310344,7.7058947368421045,2.9476033575317606
PFKFB4,-2.9464546279491843,7.712913793103447,10.659368421052632,2.9464546279491843
SUPT16H,-2.9417967332123443,3.734413793103448,6.676210526315792,2.9417967332123443
GRAP2,-2.9393275862068977,6.820172413793103,9.759500000000001,2.9393275862068977
NME1-NME2,-2.930147912885655,12.884931034482761,15.815078947368416,2.930147912885655
SKAP1,-2.9300009074410145,6.993051724137933,9.923052631578948,2.9300009074410145
CR1,-2.9291678765880214,2.4125689655172415,5.341736842105263,2.9291678765880214
REEP5,-2.927474591651545,3.4810517241379304,6.408526315789476,2.927474591651545
YME1L1,-2.924824682395644,2.7473068965517244,5.6721315789473685,2.924824682395644
OSTC,-2.9240031760435565,3.2431810344827587,6.167184210526315,2.9240031760435565
CAPNS1,-2.9204083484573573,79.48827586206896,82.40868421052632,2.9204083484573573
TP53INP1,-2.9182779491833015,1.604243103448276,4.5225210526315776,2.9182779491833015
PPP4R3A,-2.917220780399273,2.4813844827586204,5.398605263157894,2.917220780399273
CCDC124,2.9137695099818455,15.717637931034478,12.803868421052632,2.9137695099818455
VDAC1,-2.9092259528130677,6.098879310344826,9.008105263157894,2.9092259528130677
SNX17,-2.908975499092552,24.98260344827586,27.891578947368412,2.908975499092552
SLC35E2B,-2.9040786751361187,4.897184482758622,7.8012631578947405,2.9040786751361187
ARL8B,-2.9034963702359353,2.359793103448276,5.263289473684211,2.9034963702359353
AREL1,-2.9025316696914705,3.2852051724137934,6.187736842105264,2.9025316696914705
PIK3AP1,-2.901407078039926,2.184303448275862,5.085710526315788,2.901407078039926
NUDT5,-2.8968621597096176,3.682743103448277,6.5796052631578945,2.8968621597096176
KIAA2013,-2.893856624319426,18.469827586206893,21.36368421052632,2.893856624319426
GK,-2.8922981851179674,1.8755965517241382,4.767894736842106,2.8922981851179674
SRRT,-2.88888656987295,14.773034482758623,17.661921052631573,2.88888656987295
RIOK3,-2.88750272232305,3.677655172413793,6.565157894736843,2.88750272232305
KDM3A,-2.88592722323049,2.0077517241379317,4.8936789473684215,2.88592722323049
USP7,-2.8857068965517234,3.6317931034482767,6.5175,2.8857068965517234
ANAPC13,-2.8850773139745916,2.594906896551724,5.4799842105263155,2.8850773139745916
COX7B,-2.8832803992740472,2.79698275862069,5.680263157894737,2.8832803992740472
NUP214,-2.882709618874774,7.7719482758620675,10.654657894736841,2.882709618874774
OGFRL1,-2.8807006352087097,2.1275362068965524,5.008236842105262,2.8807006352087097
KBTBD2,-2.880081034482758,2.216418965517241,5.096499999999999,2.880081034482758
KHNYN,-2.8788883847549913,6.681137931034482,9.560026315789473,2.8788883847549913
CBX1,-2.8773441016333945,2.9648137931034486,5.842157894736843,2.8773441016333945
IL27RA,-2.8765317604355705,9.518810344827584,12.395342105263154,2.8765317604355705
ASB8,-2.8762686025408346,4.093310344827587,6.969578947368421,2.8762686025408346
ATXN2L,-2.8752740471869327,10.899620689655173,13.774894736842105,2.8752740471869327
RASA3,-2.874733212341198,8.314293103448275,11.189026315789473,2.874733212341198
WSB1,-2.8737666969147,1.8941517241379302,4.76791842105263,2.8737666969147
F8A1,-2.872610707804,10.385810344827581,13.258421052631581,2.872610707804
PPP6C,-2.869106533575317,3.340972413793103,6.21007894736842,2.869106533575317
RXRA,-2.864793103448271,17.299706896551726,20.164499999999997,2.864793103448271
EIF2S2,-2.864650635208713,3.7325862068965505,6.597236842105263,2.864650635208713
PARP6,-2.864585299455535,5.989362068965517,8.853947368421052,2.864585299455535
TUBA1C,-2.8633112522686,8.436741379310345,11.300052631578945,2.8633112522686
NAP1L1,-2.86146560798548,2.7376396551724143,5.599105263157894,2.86146560798548
SUMO3,-2.861172413793108,6.778327586206894,9.639500000000002,2.861172413793108
PEDS1-UBE2V1,-2.8609473684210522,7.5225,10.383447368421052,2.8609473684210522
SMG7,-2.8590988203266816,4.022532758620689,6.8816315789473705,2.8590988203266816
NAIP,-2.8563892014519054,2.4775844827586204,5.333973684210526,2.8563892014519054
RNF145,-2.8563180580762233,2.3086293103448283,5.164947368421052,2.8563180580762233
PCNA,-2.8561397459165145,3.8654655172413794,6.721605263157894,2.8561397459165145
YTHDF2,-2.8549047186932857,3.62656896551724,6.481473684210526,2.8549047186932857
TNFRSF10B,-2.8549019963702333,4.70391379310345,7.558815789473683,2.8549019963702333
BACH1,-2.854445916515426,1.4667172413793108,4.321163157894737,2.854445916515426
DHRS13,-2.8476497277676973,10.70653448275862,13.554184210526318,2.8476497277676973
PAF1,-2.8466606170598876,12.825655172413796,15.672315789473684,2.8466606170598876
JCHAIN,-2.843814609800364,7.53563275862069,10.379447368421054,2.843814609800364
CAB39,-2.8409412885662455,1.8974534482758614,4.738394736842107,2.8409412885662455
CWC25,-2.8406002722323036,3.4167155172413803,6.257315789473684,2.8406002722323036
SERF2,-2.839537205081669,34.00862068965517,36.848157894736836,2.839537205081669
PANK2,-2.8374840290381136,3.9334896551724134,6.770973684210527,2.8374840290381136
C3orf62,-2.8371196914700563,3.9052224137931035,6.74234210526316,2.8371196914700563
DNAJC5,-2.835980943738658,9.468413793103446,12.304394736842104,2.835980943738658
MPPE1,-2.8358089836660625,4.249112068965517,7.08492105263158,2.8358089836660625
MACROH2A1,-2.8347881125226846,3.8959224137931048,6.730710526315789,2.8347881125226846
CSF2RA,-2.834425952813068,5.0481793103448265,7.8826052631578944,2.834425952813068
TEX261,-2.833837568058076,6.721741379310345,9.55557894736842,2.833837568058076
CTCF,-2.8315441923774927,3.156218965517242,5.987763157894735,2.8315441923774927
RUFY1,-2.831157894736842,6.891,9.722157894736842,2.831157894736842
NPIPB3,-2.8280735027223223,10.099189655172417,12.927263157894739,2.8280735027223223
ERP44,-2.825687840290382,2.962706896551724,5.788394736842106,2.825687840290382
PYGO2,-2.8247740471869314,8.422620689655174,11.247394736842105,2.8247740471869314
IFNAR1,-2.821386388384754,2.883824137931035,5.705210526315789,2.821386388384754
PSTPIP2,-2.8180421960072612,2.7274051724137918,5.545447368421053,2.8180421960072612
NOTCH1,-2.817543557168789,7.3444827586206864,10.162026315789475,2.817543557168789
SKAP2,-2.8169476406533573,1.909815517241379,4.7267631578947364,2.8169476406533573
UBXN1,-2.8166787658802264,45.01068965517242,47.82736842105265,2.8166787658802264
CAPG,-2.8164509981851182,30.921706896551726,33.738157894736844,2.8164509981851182
RSL24D1,-2.8149690562613445,2.0621362068965503,4.877105263157895,2.8149690562613445
RTCB,-2.810232304900179,6.5247413793103455,9.334973684210524,2.810232304900179
SNRNP40,-2.806202359346644,5.370034482758619,8.176236842105263,2.806202359346644
LUC7L3,-2.8053246823956455,1.616056896551724,4.421381578947369,2.8053246823956455
ABCA7,-2.803136116152455,23.23975862068965,26.042894736842104,2.803136116152455
ERO1A,-2.799248366606173,3.7013568965517236,6.5006052631578966,2.799248366606173
UNC50,-2.7946940108892933,2.665858620689655,5.460552631578948,2.7946940108892933
GUCD1,-2.7945907441016278,11.578172413793105,14.372763157894733,2.7945907441016278
NOP58,-2.7943312159709617,1.719879310344827,4.514210526315789,2.7943312159709617
CLDND1,-2.790669419237753,2.207356896551724,4.998026315789477,2.790669419237753
UBE2L3,-2.7902867513611582,9.22134482758621,12.011631578947368,2.7902867513611582
CASP2,-2.789239473684212,3.762549999999999,6.551789473684211,2.789239473684212
PDIA6,-2.7889618874773126,4.341327586206897,7.1302894736842095,2.7889618874773126
GORASP2,-2.7874827586206923,5.719017241379309,8.5065,2.7874827586206923
RBMS1,-2.787322595281305,1.9153879310344837,4.702710526315789,2.787322595281305
PF4,2.7826860254083456,49.10889655172414,46.3262105263158,2.7826860254083456
IRF2,-2.7824221415607995,3.223762068965517,6.006184210526317,2.7824221415607995
GM2A,-2.782174047186931,4.704220689655174,7.486394736842105,2.782174047186931
PTPRA,-2.7801805807622495,5.746293103448276,8.526473684210526,2.7801805807622495
SEPTIN7,-2.776231397459166,1.7082396551724133,4.484471052631579,2.776231397459166
STIP1,-2.7747431941923804,10.105362068965515,12.880105263157896,2.7747431941923804
TLR4,-2.770909709618874,2.031853448275862,4.802763157894736,2.770909709618874
RAD23B,-2.770813339382939,2.547160344827586,5.317973684210525,2.770813339382939
KLF3,-2.770380399274047,2.18488275862069,4.955263157894737,2.770380399274047
TPR,-2.769928312159711,2.5244137931034483,5.294342105263159,2.769928312159711
SUOX,-2.765823956442829,4.178965517241379,6.944789473684208,2.765823956442829
TRAPPC4,-2.765598911070777,6.464637931034485,9.230236842105262,2.765598911070777
POLE3,-2.764078493647915,5.131474137931034,7.895552631578949,2.764078493647915
ALKBH5,-2.7619192377495434,8.91389655172414,11.675815789473683,2.7619192377495434
ADAMTSL4,-2.7612405626134304,8.518812068965516,11.280052631578947,2.7612405626134304
LOC112694756,-2.7602359346642658,113.22844827586204,115.9886842105263,2.7602359346642658
SLU7,-2.7590516333938297,2.0463431034482764,4.805394736842106,2.7590516333938297
VPS39,-2.7581923774954618,8.315965517241379,11.07415789473684,2.7581923774954618
USP15,-2.7566577132486385,1.6472896551724132,4.4039473684210515,2.7566577132486385
PRAM1,-2.7552250453720504,38.7208275862069,41.47605263157895,2.7552250453720504
LMBRD1,-2.7549616152450094,1.6960120689655165,4.450973684210526,2.7549616152450094
ARHGEF40,-2.754385208711434,6.581456896551722,9.335842105263156,2.754385208711434
CD2BP2,-2.7541451905626104,12.54427586206897,15.29842105263158,2.7541451905626104
GZMH,2.754133393829399,39.16539655172414,36.411263157894744,2.754133393829399
FAM193B,-2.7537123411978204,15.60660344827586,18.36031578947368,2.7537123411978204
MORF4L2,-2.7529703266787657,2.277108620689655,5.030078947368421,2.7529703266787657
TUBB4B,-2.7512940108892927,27.26475862068965,30.016052631578944,2.7512940108892927
MDH2,-2.7512150635208705,14.48525862068966,17.23647368421053,2.7512150635208705
ASAP1,-2.7505397459165146,2.382065517241379,5.132605263157894,2.7505397459165146
TMEM35B,-2.75023502722323,6.672896551724138,9.423131578947368,2.75023502722323
HK1,-2.7496442831215937,9.817224137931037,12.56686842105263,2.7496442831215937
CD33,-2.7491696914700503,7.259172413793105,10.008342105263155,2.7491696914700503
ILF3,-2.745784029038113,7.387189655172413,10.132973684210526,2.745784029038113
SIRT7,-2.745039927404717,11.274275862068965,14.019315789473682,2.745039927404717
MAEA,-2.743917422867514,5.916793103448277,8.66071052631579,2.743917422867514
EGLN2,-2.7426234119782187,24.390534482758618,27.133157894736836,2.7426234119782187
HSPE1,-2.741752631578947,2.8672999999999997,5.609052631578947,2.741752631578947
GAB3,-2.7378201451905637,4.371548275862068,7.109368421052632,2.7378201451905637
ZNF512,-2.7372448275862054,2.6682551724137937,5.405499999999999,2.7372448275862054
SEC31A,-2.7367178765880213,4.162018965517241,6.898736842105262,2.7367178765880213
ACSS2,-2.735696914700548,6.574724137931036,9.310421052631584,2.735696914700548
TMEM60,-2.7320698729582573,2.8729827586206897,5.605052631578947,2.7320698729582573
TOR1B,-2.7318205989110713,3.0600741379310334,5.791894736842105,2.7318205989110713
GARS1,-2.730918330308529,5.203844827586207,7.934763157894736,2.730918330308529
AFTPH,-2.7298077132486385,1.8981396551724132,4.627947368421052,2.7298077132486385
IFRD1,-2.727990290381125,1.7712465517241376,4.499236842105263,2.727990290381125
APOBEC3B,-2.725900725952817,5.497441379310342,8.223342105263159,2.725900725952817
TMEM179B,-2.725137931034485,14.056362068965516,16.7815,2.725137931034485
NDUFB3,-2.7232081669691466,1.9712655172413793,4.694473684210526,2.7232081669691466
CHD3,-2.7205698729582597,12.094982758620688,14.815552631578948,2.7205698729582597
DNASE2,-2.7194246823956476,10.075706896551724,12.795131578947371,2.7194246823956476
LYL1,2.7178366606170634,13.12131034482759,10.403473684210526,2.7178366606170634
NABP1,-2.716422050816697,1.5126568965517242,4.229078947368421,2.716422050816697
DPF2,-2.715965517241383,8.83403448275862,11.550000000000002,2.715965517241383
SAR1A,-2.715480127041744,2.5774672413793094,5.2929473684210535,2.715480127041744
NDUFB9,-2.714718693284933,28.708965517241385,31.423684210526318,2.714718693284933
PPID,-2.713154537205084,2.620108620689655,5.333263157894739,2.713154537205084
ULK1,-2.710033575317606,12.297413793103447,15.007447368421053,2.710033575317606
PDCD6IP,-2.7087068058076205,2.731687931034483,5.440394736842103,2.7087068058076205
UBXN4,-2.704370871143377,1.4507896551724138,4.1551605263157905,2.704370871143377
HMOX2,-2.7003230490018133,10.457413793103449,13.157736842105262,2.7003230490018133
CWF19L1,-2.6974301270417422,5.920017241379312,8.617447368421054,2.6974301270417422
TASL,-2.6971839382940104,2.5291844827586205,5.226368421052631,2.6971839382940104
IMMT,-2.696842105263155,5.763999999999999,8.460842105263154,2.696842105263155
BRI3,-2.695798548094377,10.123017241379308,12.818815789473685,2.695798548094377
BHLHE40,-2.695764065335756,4.727051724137929,7.422815789473685,2.695764065335756
SPOP,-2.695375771324864,2.9445189655172417,5.6398947368421055,2.695375771324864
U2AF1L4,-2.6939292196007205,15.567465517241386,18.261394736842107,2.6939292196007205
FAM118B,-2.6923421052631573,5.924,8.616342105263158,2.6923421052631573
SETX,-2.6869055353901974,2.3785155172413797,5.065421052631577,2.6869055353901974
ITM2A,-2.6845187840290397,2.950670689655171,5.6351894736842105,2.6845187840290397
CHD2,-2.6801078039927426,2.760444827586206,5.4405526315789485,2.6801078039927426
MCM7,-2.6783194192377504,11.329206896551728,14.007526315789478,2.6783194192377504
ZRANB2,-2.6761944646098006,1.1383344827586206,3.814528947368421,2.6761944646098006
TNPO3,-2.673622958257713,3.220008620689655,5.893631578947368,2.673622958257713
STRADA,-2.6731669691470064,8.975017241379309,11.648184210526315,2.6731669691470064
LILRB1,-2.672992740471872,6.976086206896553,9.649078947368425,2.672992740471872
NBPF19,-2.6712526315789478,2.6668000000000007,5.3380526315789485,2.6712526315789478
KHDC4,-2.6705249546279486,2.2614224137931034,4.931947368421052,2.6705249546279486
CTNNA1,-2.6695611615244994,4.798386206896553,7.4679473684210524,2.6695611615244994
RHOQ,-2.6689725045372037,1.6416327586206898,4.3106052631578935,2.6689725045372037
STX5,-2.668320326678767,18.83825862068965,21.506578947368418,2.668320326678767
UPF1,-2.6664482758620753,12.557551724137927,15.224000000000002,2.6664482758620753
EGLN1,-2.664869872958255,1.9146827586206903,4.579552631578945,2.664869872958255
DPM1,-2.6637522686025408,1.6888293103448284,4.352581578947369,2.6637522686025408
NSMAF,-2.6637388384754987,2.589313793103449,5.253052631578948,2.6637388384754987
SLC35A4,-2.662712341197828,14.944103448275861,17.60681578947369,2.662712341197828
RNPEPL1,2.661343920145189,32.02739655172414,29.36605263157895,2.661343920145189
